id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,normal,"【現代文/Modern Japanese】\nふと気づくと、庭に多くの蜻蛉が飛び交っています。夕日に透けるその薄い羽は、浮舟がまとっていた薄衣のように見えました。美しく、しかし指で触れれば壊れてしまうような危うさ。薫は思わず手を伸ばしますが、蜻蛉は冷ややかに空の彼方へと消えていきました。彼はただ、立ち尽くすほかありません。\n\n[English]\nSuddenly, he notices many dragonflies fluttering in the garden. Their thin wings, transparent in the setting sun, looked like the delicate robes Ukifune used to wear. Beautiful, yet so fragile they would break at a touch. Kaoru reaches out, but they vanish coldly into the sky. He can only stand still.","空を見上げる/Look up at the sky→12,戻る/Back→10",,,,,wind_sound.mp3,dragonfly.jpg,,,
12,battle,【心の葛藤/Inner Conflict】\n「なぜ彼女は死ななければならなかったのか」という、答えの出ない問いが薫の心を襲います。運命という名の巨大な力が、彼の理性を飲み込もうとしています。自分を責める心に決着をつけ、前を向くための精神的な戦いです。\n\n[English]\n'Why did she have to die?' This unanswerable question assaults Kaoru's heart. The giant force called Fate threatens to swallow his reason. It is a spiritual battle to stop self-blame and look forward.,運命に抗う/Resist fate,宿命の巨影/Giant Shadow of Destiny,8,12,13,battle_classic.mp3,stormy_sky.jpg,,,
13,normal,"【現代文/Modern Japanese】\n戦いの後、薫は深い疲労と共に、ある種の悟りを得ました。人は、流れる水のように変化し続け、留まることはできない。浮舟もまた、その流れの中に消えていったのだと。彼は形見の品を整理し、女二の宮との婚礼の準備を受け入れる決心をしました。それが、生者としての務めであると考えたのです。\n\n[English]\nAfter the struggle, along with deep exhaustion, Kaoru gained a kind of enlightenment. People change like flowing water and cannot stay still. Ukifune, too, vanished into that flow. He organized her keepsakes and decided to accept the marriage with the Second Princess, seeing it as his duty as one who lives.","婚礼の準備へ/Prepare for wedding→14,戻る/Back→12",,,,,solemn_music.mp3,preparation.jpg,,,
14,normal,"【食事/Dining】\n婚礼の儀を前に、豪華な祝宴の膳が並びます。色鮮やかな魚や珍しい果物が並びますが、薫の心は未だ半分は宇治の霧の中にあります。しかし、彼は儀礼を重んじ、丁寧に箸を進めます。この食事は、彼が社会的な人間として再生するための儀式でもありました。\n\n[English]\nBefore the wedding ceremony, a lavish banquet is spread. Colorful fish and rare fruits are served, but Kaoru's heart is still half-submerged in the mist of Uji. Yet, honoring etiquette, he eats carefully. This meal was a ritual for his rebirth as a social being.",宴に参加する/Join the banquet→15,,,,,,,!eat,,
15,normal,"【古文/Classical Japanese】\nあぢきなき世を、なほ過ぐしたまふ。女二の宮の御もとに、渡りたまふ。御しつらひ、いと輝かしく、世の人の仰ぎ見たてまつるさま、いとどし。\n\n【現代文/Modern Japanese】\n何とも言いようのない虚しさを抱えつつも、薫は日々を過ごしていきます。ついに女二の宮のもとへ通い始めました。その邸宅のしつらえは輝かしく、世の人々が彼らを理想の夫婦として仰ぎ見る様子は、ますます盛んになるばかりです。しかし、華やかであればあるほど、彼の孤独は際立つのでした。\n\n[English]\nCarrying an indescribable emptiness, Kaoru passes his days. He finally begins visiting the Second Princess. The furnishings of the residence are brilliant, and the way society looks up to them as an ideal couple grows ever more intense. Yet, the more splendid it is, the more his loneliness stands out.","宮と対面する/Meet the Princess→16,戻る/Back→14",,,,,court_ceremony.mp3,splendid_room.jpg,,,
16,normal,"【現代文/Modern Japanese】\n女二の宮は、若々しく高貴な気品に満ちていらっしゃいました。彼女との会話は知的で穏やかですが、浮舟との間にあった、あの魂を削り取るような情熱的な瞬間はありません。薫は、これが「現実」の重みなのだと自分に言い聞かせます。彼は良き夫として振る舞い、宮を大切にすることを誓うのでした。\n\n[English]\nThe Second Princess was youthful and filled with noble elegance. Conversations with her were intellectual and calm, lacking the soul-searing passionate moments he shared with Ukifune. Kaoru tells himself this is the weight of 'reality.' He vows to behave as a good husband and cherish her.","誓いを立てる/Make a vow→17,戻る/Back sleeper→15",,,,,calm_melody.mp3,princess_shadow.jpg,,,
17,normal,"【古文/Classical Japanese】\n夕影に、かげろうののぼりて、いとはかなく見ゆるを、御覧じつつ、「ありけむ人も、かくや」と思し乱る。\n\n【現代文/Modern Japanese】\n夕暮れ時、ふと見ると陽炎（または蜻蛉）が立ち上り、実にはかなく見えます。薫はそれを見つめながら、「あの方（浮舟）も、このように消えてしまったのだろうか」と、再び心を乱されるのでした。どれほど時間が経ち、立場が変わろうとも、魂の奥底に刻まれた傷跡は癒えることがありません。\n\n[English]\nIn the evening shadows, dragonflies rise, looking exceedingly frail. Watching them, Kaoru's heart is troubled again: 'Did she, too, vanish like this?' No matter how much time passes or his status changes, the scars engraved deep in his soul never heal.","物思いに耽る/Indulge in thought→18,戻る/Back→16",,,,,nostalgia.mp3,sunset_field.jpg,,,
18,normal,"【現代文/Modern Japanese】\n季節は巡り、また新しい冬が来ようとしています。薫は、浮舟が生きているのではないかという小さな噂を耳にします。それは希望というにはあまりにも残酷な、呪いのような噂でした。もし生きていたなら、なぜ連絡をくれないのか。それとも、彼はわざと彼女を追い詰め、死に追いやったのか。\n\n[English]\nSeasons turn, and another winter is approaching. Kaoru hears a faint rumor that Ukifune might still be alive. It was a rumor too cruel to be called hope, more like a curse. If she were alive, why no word? Or did he deliberately drive her to her end?","噂を追う/Follow the rumor→19,戻る/Back→17",,,,,mystery.mp3,winter_prelude.jpg,,,
19,normal,"【現代文/Modern Japanese】\n薫は、再び宇治へと向かう決意を固めます。それは過去を清算するためか、それとも新たな執着の始まりか。彼は、自分が蜻蛉の羽のように風に流されるままの存在であることを自覚しながらも、暗い夜道を一歩ずつ進んでいきます。物語は、静かな、しかし確実な動揺を孕みながら続いていきます。\n\n[English]\nKaoru resolves to head to Uji once more. Is it to settle the past, or the start of a new obsession? Conscious that he is a being drifted by the wind like a dragonfly's wing, he steps forward into the dark night. The story continues, harboring a quiet but certain unrest.","宇治へ/To Uji→20,戻る/Back→18",,,,,travel_bgm.mp3,uji_road.jpg,,,
20,end,"【次巻予告/Next Chapter Preview】\n次巻、第五十三帖「手習（Tenarai）」。\n入水し、奇跡的に助けられた浮舟。彼女は比叡山の僧都によって救われ、小野の地で隠世の生活を送り始めます。記憶を取り戻し、再び苦悩する彼女が選ぶ道とは？\n\n【見どころ/Highlights】\n浮舟の再生と、彼女を巡る周囲の思惑。女性の自立と出家という重いテーマが描かれます。お楽しみに。\n\n[English]\nNext Chapter: 'Tenarai'(Writing Practice). Ukifune, miraculously saved from the river, starts a secluded life in Ono. What path will she choose as her memories return? Focus on her rebirth and the heavy themes of independence and priesthood.",おわり/End,,,,,clear_fanfare.mp3,white_out.jpg, ,,
