id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,battle,【心の葛藤/Internal Conflict】\n源氏の胸中に、道徳心と恋情の戦いが起こります。「彼女は実の娘ではないが、守るべき立場にある」という理性が、欲望という名の魔物に襲われます。源氏は自らの理性を保てるでしょうか。\n\n【English】\nA battle between morality and passion erupts in Genji's heart. His reason—knowing she is not his daughter but under his protection—is attacked by the demon of desire. Can Genji maintain his sanity?,欲望を抑える/Suppress Desire,欲望の影/Shadow of Desire,6,8,12,tension_bgm.mp3,misty_forest.jpg,,,
12,normal,"【現代語訳/Translation】\n源氏は辛うじて自制し、玉鬘に優しく語りかけます。「帝の御前でも気後れせぬよう、しっかりと準備しなさい」と。玉鬘は源氏の真意を測りかねつつも、その言葉に従うのでした。\n\n【English】\nBarely restraining himself, Genji spoke kindly to Tamakazura, advising her to prepare thoroughly so as not to be intimidated by the Emperor. Tamakazura obeyed, though she couldn't fully grasp his true intentions.",準備を進める/Make Preparations→13,,,,,soft_koto.mp3,dressing_room.jpg,,,
13,normal,"【原文/Original】\n正月になりて、六条院の春の賑はひ、いとめでたし。年ごとに添ふ、この世の盛りを見たまふに…。\n\n【現代語訳/Translation】\n正月を迎え、六条院は春の賑わいに包まれました。毎年増していくこの世の栄華を目の当たりにし、人々は酔いしれます。玉鬘もまた、華やかな衣装に身を包み、新春の儀式に参加します。\n\n【English】\nNew Year arrived, and the Rokujo estate was filled with spring festivities. Witnessing the ever-growing splendor, people were enchanted. Tamakazura, dressed in magnificent robes, participated in the New Year's rituals.","宴を楽しむ/Enjoy the Banquet→14,前の場面へ/Previous Scene→12",,,,,,,,,!eat
14,normal,"【現代語訳/Translation】\n宴の最中、玉鬘はふと寂しさを覚えます。この華やかさの中に、自分の本当の居場所があるのか。実の父である内大臣がこの場にいれば、どれほど心強いことか。彼女の心は常に「真実」を求めていました。\n\n【English】\nAmidst the banquet, Tamakazura felt a sudden loneliness. Did she truly belong in this splendor? How reassuring it would be if her true father, Naidaijin, were there. Her heart constantly sought the 'truth.'","真相に近づく/Approach the Truth→15,前の場面へ/Previous Scene→13",,,,,lonely_flute.mp3,moonlit_veranda.jpg,,,
15,normal,"【原文/Original】\n内大臣、この君のことを思ひ出でたまはぬ時なし。神仏の御助けを信じて、日々を過ごしたまふに、思はぬ便りあり…。\n\n【現代語訳/Translation】\n内大臣が娘を思い出さない時はありません。神仏の助けを信じて過ごす中、ついに思わぬ知らせが届き始めます。源氏が少しずつ情報を漏らし始めたのです。運命の歯車が大きく回転し始めます。\n\n【English】\nNot a moment passed without Naidaijin thinking of his daughter. While trusting in divine help, an unexpected hint reached him. Genji had begun to leak information bit by bit. The gears of fate began to turn.","運命を受け入れる/Accept Fate→16,前の場面へ/Previous Scene→14",,,,,prophetic_theme.mp3,stars_night.jpg,,,
16,normal,"【現代語訳/Translation】\n源氏は内大臣に対し、「秘めていた娘がいる」ということを仄めかします。内大臣の驚きと喜びは察するに余りあります。しかし、源氏はまだすべてを明かさず、もどかしい駆け引きを楽しみます。\n\n【English】\nGenji hinted to Naidaijin that he had been hiding a 'daughter.' Naidaijin's shock and joy were beyond words. However, Genji withheld the full truth, enjoying the frustrating psychological game.","交渉を見守る/Watch the Negotiation→17,前の場面へ/Previous Scene→15",,,,,mystery_bgm.mp3,shoji_shadow.jpg,,,
17,battle,【心の葛藤/Internal Conflict】\n内大臣は源氏への不信感と、娘への愛の間で揺れ動きます。「源氏は私を試しているのか？」という疑念が、彼の心を苛みます。父親としての誇りを取り戻し、真実を掴み取らねばなりません。\n\n【English】\nNaidaijin wavered between distrust of Genji and love for his daughter. 'Is Genji testing me?' this suspicion tormented him. He must reclaim his pride as a father and grasp the truth.,真実を求める/Seek the Truth,疑念/Suspicion,7,10,18,drums_of_fate.mp3,stormy_garden.jpg,,,
18,normal,"【現代語訳/Translation】\nついに、内大臣は確信を得ます。玉鬘こそが、あの夕顔との間に生まれた忘れ形見であると。彼は感涙にむせび、源氏の計らいに（皮肉を感じつつも）深く感謝するのでした。\n\n【English】\nAt last, Naidaijin gained certainty: Tamakazura was indeed the memento of his love with Yugao. He wept with joy, feeling a deep (if slightly ironic) gratitude for Genji's arrangement.","父子再会へ/Toward Reunion→19,前の場面へ/Previous Scene→17",,,,,tearful_joy.mp3,sunrise_palace.jpg,,,
19,normal,【現代語訳/Translation】\n物語はクライマックスへ向かいます。玉鬘は、ついに自分が内大臣の娘として認められる日が近いことを悟ります。不安だった彼女の表情に、ようやく一筋の希望の光が差し込みました。\n\n【English】\nThe story moves toward its climax. Tamakazura realized that the day she would be recognized as Naidaijin's daughter was near. A ray of hope finally shone on her once-anxious face.,"物語の結末へ/To the Conclusion→20,前の場面へ/Previous Scene→18",,,,,hopeful_melody.mp3,blooming_cherry.jpg,,,
20,normal,"【まとめ】「行幸」の帖は、冬の厳かな儀式を通じて、玉鬘の美しさが公に認められ、父子の縁が繋がる重要な転換点となりました。しかしそれは同時に、新たな波乱の幕開けでもあります。[English] Through solemn winter rituals, 'Miyuki' marks the turning point where Tamakazura is recognized and her family ties restored, signaling new beginnings.","次巻予告へ/To the Preview→21,前の場面へ/Back→19",,,,,miyabi.mp3,summary_bg.jpg,
21,end,"【次巻予告：藤袴】季節は秋。内大臣との再会を果たした玉鬘ですが、今度は多くの公達から求婚の嵐が巻き起こります。光源氏の執着、夕霧の想い、そして玉鬘が選ぶ道とは？恋の駆け引きはさらに激しさを増していきます。[English] [Preview: Fujibakama (Thoroughwort Flowers)] In autumn, following her reunion with Naidaijin, Tamakazura is besieged by suitors. What path will she choose amidst Genji's obsession and Yugiri's feelings?","おわり/End",,,,,clear_fanfare.mp3,sunset_finish.jpg,
