id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,normal,"【原文/Original】\n\n「世の中を、背きぬる身と、おぼゆるに、なほ、わが心ながらも、あやしう、おろかなるべき、ならひかな」と、うち泣き給ふ。\n\n【現代語訳/Modern Japanese】\n\n「世間を捨てた身だと思っているのに、やはり自分自身の心ながら、不思議に愚かになってしまう宿命なのだわ」と、浮舟は泣きました。少将の執拗な誘いに、再び心が揺らぐ自分を責めているのです。彼女は今度こそ、誰にも邪魔されない誓いを立てるため、僧都を待ちます。\n\n(English: 'Though I thought I had left the world, my heart is still prone to folly,' she wept. She blamed herself for even feeling a tremor of emotion at the officer's persistence. She waited for the priest to make her vows final.)","出家を決意する/Decide to Renounce the World→12,前の場面へ/Go Back→10",,,,,sorrow_theme.mp3,rainy_window.jpg,,,
12,normal,"【原文/Original】\n\n僧都の御もとに、御消息などして、「いかならむ折にか、この髪をも、そりなすべき」と、切に、願ひ給ふ。\n\n【現代語訳/Modern Japanese】\n\n僧都のもとへ消息を送ります。「いつになったら、この髪を剃り落として尼になれるのでしょうか」と、切実に願うのでした。中将の君は「もったいない」と泣いて止めますが、浮舟の決意は固く、もう二度と恋の遊戯に身を投じるつもりはありません。\n\n(English: She sent a message to the priest, pleading to have her hair shaved. Although Chujo no Kimi wept and tried to stop her, Ukifune's resolve was firm. she would never again become a pawn in the games of love.)","剃髪の儀式/The Ceremony of Tonsure→13,前の場面へ/Go Back→11",,,,,solemn_temple.mp3,ritual_hall.jpg,,,
13,normal,"【原文/Original】\n\nいと、あざやかに、黒う、つやつやとして、五尺ばかりなる髪、おそろしきまで、見ゆるを、僧都、手づから、そり給ふ。もったいなきこと、限りなし。\n\n【現代語訳/Modern Japanese】\n\n非常に鮮やかで、黒く艶やかで、一メートル半ほどもある美しい髪を、僧都は自らの手で剃り落としました。見守る人々は、あまりの惜しさに涙を禁じ得ません。しかし、髪を失った浮舟の顔には、かつてない清々しい安らぎが浮かんでいました。\n\n(English: Her hair, long, glossy, and black, was cut by the priest himself. Those watching couldn't help but weep at the loss of such beauty. But on Ukifune's face, there appeared a serenity she had never known before.)","尼としての生活/Life as a Nun→14,前の場面へ/Go Back→12",,,,,healing_bell.mp3,hair_cut.jpg,,,
14,normal,"【現代語訳/Modern Japanese】\n\n髪を切り、墨染めの衣に身を包んだ浮舟は、小野の草庵で静かな読経の日々を送ります。都の喧騒も、愛憎の苦しみも、今は遠い空の向こうのことのように感じられます。彼女は「手習」を通じて、自分の内面を見つめ直し、魂を浄化していくのでした。\n\n(English: Dressed in nun's robes, Ukifune spent her days in prayer. The turmoil of the capital and the pain of love felt like distant memories. Through her writing practice, she purified her soul.)","薫に居場所を知られる/Kaoru Learns the Truth→15,前の場面へ/Go Back→13",,,,,peaceful_koto.mp3,buddha_statue.jpg,!eat,,
15,normal,"【原文/Original】\n\n大将殿、この、宇治の、亡き人の、御ことを、たゆみなく、訪ひ給ひつつ、ありけるに、あやしきことの、聞こえければ、心もとなく、おぼしなりぬ。\n\n【現代語訳/Modern Japanese】\n\n薫（薫大将）は、宇治で亡くなったと思っていた浮舟のことを、絶えず弔っていましたが、風の噂に「小野に不思議な貴婦人がいる」という話を聞きつけ、居ても立ってもいられなくなります。彼は、自分の愛した人が生きているのではないかと疑い始めます。\n\n(English: Kaoru had been mourning Ukifune, but rumors of a mysterious lady in Ono reached his ears. He began to suspect that the woman he loved might still be alive.)","薫の使いが来る/Kaoru's Messenger Arrives→16,前の場面へ/Go Back→14",,,,,suspense.mp3,kaoru_portrait.jpg,,,
16,battle,"【心の葛藤：過去からの呼び声/Conflict: Call from the Past】\n\n薫が送った小君（浮舟の弟）が、姉との対面を求めてやってきます。しかし、浮舟は「人違いです」と冷たく突き放します。心の中では、幼い弟の声に激しく揺さぶられますが、今の自分は「死んだ身」なのです。彼女は、血縁の情愛という最後にして最大の敵と戦います。\n\n(English: Her brother arrives as Kaoru's messenger. Ukifune denies her identity, claiming it's a mistake. Internally, her brother's voice shakes her to the core. She must fight the final enemy: the bonds of blood.)",血縁を断つ/Sever the Blood Bond,家族への愛執/Family Attachment,8,10,17,sad_violin.mp3,gate_evening.jpg,,,
17,normal,"【原文/Original】\n\n「すべて、さる人は、知らぬことなり」と、いみじう、つれなく、のたまひて、奥へ入り給ひぬ。小君は、泣く泣く、帰りぬ。\n\n【現代語訳/Modern Japanese】\n\n「全く、そのような人は知りません」と、ひどく冷淡におっしゃって、奥へ入ってしまわれました。小君は、確かに姉だと思ったのにと、泣く泣く都へ帰っていきました。浮舟は、物陰で声を殺して泣きました。これが彼女の選んだ、完全なる決別でした。\n\n(English: 'I know no such person,' she said coldly and withdrew. Her brother returned to the capital in tears. Behind the screens, Ukifune wept in silence. This was the absolute parting she had chosen.)","静寂を受け入れる/Embrace the Silence→18,前の場面へ/Go Back→16",,,,,heavy_rain.mp3,shoji_screen.jpg,,,
18,normal,"【現代語訳/Modern Japanese】\n\n冬が訪れ、小野の里は雪に覆われました。浮舟は一人、冷たい空気の中で硯をすり、筆を走らせます。もはや誰のためでもない、自分の心のためだけの「手習」です。彼女の心は、かつてないほど澄み渡り、仏の慈悲に包まれていくのを感じていました。\n\n(English: Winter arrived, covering Ono in snow. Ukifune sat alone, grinding ink and writing for no one but herself. Her mind was clearer than ever, enveloped in the mercy of the Buddha.)","物語を締めくくる/Conclude the Story→19,前の場面へ/Go Back→17",,,,,winter_wind.mp3,snowy_garden.jpg,,,
19,end,"【結びに代えて/Conclusion】\n\n浮舟の物語は、この『手習』で精神的なクライマックスを迎えます。一度死に、再び生を受けた彼女が選んだ道は、誰の所有物でもない「自分自身」として生きることでした。宇治の川の流れが止まらないように、彼女の祈りもまた、静かに続いていくのです。\n\n(English: Ukifune's story reaches its spiritual peak. Reborn, she chose to live for herself, not as someone's possession. Like the Uji River, her prayers continue silently.)",次の巻へ/Next Chapter→20,,,,,clear_fanfare.mp3,sunrise_over_mountain.jpg,,,
20,end,"【次巻予告：第五十四帖『夢浮橋』/Next: Chapter 54, Yume no Ukihashi】\n\n最終巻、ついに物語は完結へ。薫は諦めきれず、自ら浮舟のもとを訪れようとしますが……。「夢の浮橋」が象徴する、この世の儚さと、二人の運命の結末。源氏物語、感動のフィナーレをお見逃しなく。\n\n【見どころ】\n薫と浮舟の最後のすれ違い。そして、物語が「閉じられない」ことの深い意味とは。\n\n(English: The final chapter. Kaoru cannot give up and tries to meet Ukifune once more. The end of fate, symbolized by the Bridge of Dreams. Don't miss the finale.)",おわり/The End,,,,,ending_theme.mp3,bridge_mist.jpg, ,,
