id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,normal,"二条院の庭園では、明石の姫君が美しい着物をなびかせて遊んでいる。その姿は、かつての若紫（紫の上）の幼少期を彷彿とさせた。紫の上は、嫉妬を通り越し、この子を立派に育て上げることこそが、自分の使命であると感じるようになる。母性の芽生えであった。\nIn the Nijo-in garden, the Akashi Princess plays, her beautiful robes fluttering. She reminds Murasaki of her own childhood. Murasaki's jealousy turns into a sense of mission to raise this child. Motherhood awakens.\n\n【原文/Original】\n「いとよく似奉りたまへるかなと、見えたてまつりたまふ」\n'How remarkably she resembles her (Murasaki), it seemed to all who saw her.'\n\n【現代語訳/Translation】\n姫君の立ち居振る舞いは紫の上に生き写しで、周囲の者もその美しさに感嘆するばかりであった。\nThe princess's manners were a mirror image of Murasaki's, leaving everyone in awe of her beauty.","安らぎを感じる/Feel peace→12,前の場面へ/Back to previous操作→10",,,,,joyful_flute.mp3,spring_garden.jpg,,,
12,battle,しかし、平安の世は平穏なだけではない。宮廷内の権力争いや、亡き藤壺への未練を断ち切れない源氏の前に、再び心の迷いが立ちふさがる。それは、出家という安易な逃避を選ぼうとする己の弱さとの戦いであった。\nPeace is fleeting. Court power struggles and lingering attachments to Fujitsubo create a new mental maze for Genji. He must fight his own weakness—the urge to choose priesthood as a simple escape.\n\n【現代語訳/Translation】\n「すべてを捨てて山に籠もれば楽になれるだろうか」という迷いが、剣のように鋭く心を突き刺す。義務と渇望の衝突である。\n'Would it be easier to abandon everything and hide in the mountains?' This doubt stabs his heart. A clash between duty and longing.\n\n【Battle/戦闘】\n逃避の誘惑との戦い / Battle with the Temptation of Escape,迷いを断つ/End the hesitation,心の迷い/Mental Hesitation,8,12,13,heavy_drum.mp3,misty_mountain.jpg,,,
13,normal,"戦いに勝利した源氏は、すぐに出家するのではなく、この世での責任を果たす覚悟を決める。冷泉帝を支え、明石の姫君を育て、紫の上を守ること。それが今の自分に課せられた業（ごう）であると悟ったのだ。悲しみは消えないが、それは彼の一部となった。\nVictorious, Genji resolves to fulfill his earthly responsibilities rather than renouncing the world immediately. To support Reizei, raise the princess, and protect Murasaki. He realizes this is his karma. The sorrow remains, but it is now part of him.\n\n【現代語訳/Translation】\n源氏は涙を拭い、再び表舞台へと戻る。薄雲が消えた後の空は、高く、どこまでも澄み渡っていた。\nGenji wipes his tears and returns to the stage. The sky after the clouds cleared was high and perfectly clear.","政務に戻る/Return to duty→14,前の場面へ/Back to previous→12",,,,,noble_theme.mp3,clear_sky.jpg,,,
14,normal,"秋が深まり、六条院の造営が計画される。源氏は自分の理想郷を作ることで、失われた魂を鎮めようとする。四つの季節を象徴する町を作り、愛する女性たちをそこに住まわせるという壮大な計画。これは、藤壺という太陽を失った後の、源氏なりの光の集積であった。\nIn deep autumn, plans for the Rokujo-in estate begin. Genji tries to soothe his lost soul by creating a utopia. A grand plan to build quarters for the four seasons and house his loved ones there. It is his way of gathering light after losing his sun, Fujitsubo.\n\n【現代語訳/Translation】\n源氏は自らの悲しみを、美的な建築と庭園へと昇華させていく。それは、儚い人生に対する抵抗でもあった。\nGenji sublimates his sorrow into aesthetic architecture and gardens. It was a form of resistance against the transience of life.","庭園を設計する/Design the garden→15,前の場面へ/Back to previous→13",,,,,working_theme.mp3,blueprints.jpg,,,
15,normal,"ある日、源氏は明石の君からの手紙を読む。そこには、娘を預けた寂しさと、源氏への変わらぬ信頼が綴られていた。源氏は、身分こそ低いがその心根の気高い明石の君を、改めて愛おしく思う。彼女もまた、この世界の「薄雲」の一部なのだ。\nOne day, Genji reads a letter from the Akashi Lady. It speaks of her loneliness after parting with her daughter and her unwavering trust in him. Genji feels a renewed affection for her noble spirit. She, too, is part of the 'wisps of cloud'.\n\n【現代語訳/Translation】\n遠く離れた明石の浦を思い、源氏は筆を執る。返歌には、彼女の犠牲に対する深い感謝が込められていた。\nThinking of the distant Akashi coast, Genji takes up his brush. His reply contains deep gratitude for her sacrifice.","返事を書く/Write a reply→16,前の場面へ/Back to previous→14",,,,,ocean_waves.mp3,ocean_view.jpg,,,
16,normal,"冬が再び巡ってきた。藤壺の一周忌が営まれる。源氏は法華経の講読を聴きながら、改めてこの世の無常を観ずる。しかし、その傍らには成長した明石の姫君がおり、その無邪気な声が凍てついた空気を和らげていた。命は巡り、悲しみは形を変えて受け継がれる。\nWinter returns. The first anniversary of Fujitsubo's death is held. Listening to the Lotus Sutra, Genji contemplates impermanence. Yet, the young princess's innocent voice softens the frozen air. Life cycles, and sorrow transforms as it is passed on.\n\n【現代語訳/Translation】\n雪の中で執り行われる法要は、厳かでありながらも、どこか新しい時代の始まりを予感させるものであった。\nThe service held in the snow was solemn, yet hinted at the beginning of a new era.\n\nここで温かい食事をとり、活力を得ることができる。\nYou can eat here to gain vitality.","食事をとる/Eat meal→17,前の場面へ/Back to previous→15",,,,,,,!eat,,
17,normal,"源氏は紫の上に対し、「もし自分が先に死んだら、この姫君を頼む」と冗談めかして言う。紫の上は悲しげな顔をするが、その絆は以前よりも強固なものになっていた。二人は共に藤壺を失った喪失感を共有し、それを埋めるように幼い命を育んでいた。\nGenji jokingly tells Murasaki, 'If I die first, take care of this princess.' Murasaki looks sad, but their bond is stronger than ever. They share the loss of Fujitsubo and fill the void by nurturing the child.\n\n【現代語訳/Translation】\n二人の会話は、かつての恋人同士の睦まじさから、より深い家族としての連帯へと変化していた。\nTheir conversation had shifted from the flirtation of lovers to the deep solidarity of a family.","未来を語る/Talk about the future→18,前の場面へ/Back to previous→16",,,,,peaceful_koto.mp3,warm_room.jpg,,,
18,normal,"物語の終わり、源氏は再び空を見上げる。かつての激しい悲しみは、今は静かな余韻となって彼の中に留まっている。雲は流れ、形を変え、消えていく。しかし、その美しさは見た者の心に永遠に刻まれる。源氏の人生もまた、そのような薄雲の連続であった。\nAt the story's end, Genji looks up at the sky again. His intense grief has settled into a quiet resonance. Clouds flow, change shape, and vanish. But their beauty is etched in the heart forever. Genji's life is a succession of such clouds.\n\n【現代語訳/Translation】\n「すべては移ろいゆく。だが、その移ろいの中にこそ、美しさがあるのだ」源氏は独りごち、静かに目を閉じた。\n'Everything changes. But within that change lies beauty.' Genji whispered to himself and softly closed his eyes.","終焉を受け入れる/Accept the end→19,前の場面へ/Back to previous→17",,,,,ambient_clouds.mp3,evening_sky.jpg,,,
19,normal,"【次巻予告/Next Chapter Preview】\n第20帖「朝顔」。源氏はかつて求愛し、拒絶された朝顔の斎院と再会する。亡き藤壺の面影を追い求める源氏の執念と、誇り高く彼を拒み続ける女性の意地が交錯する。冬の寒さの中、朝顔の花のように儚くも気高い恋の行方は。\nGenji reunites with the Asagao Priestess, who once rejected him. His obsession with Fujitsubo's image meets her pride. In the winter cold, a love as fragile and noble as a morning glory unfolds.\n\n【見どころ/Highlights】\n雪の夜の対話と、源氏の止まらない恋情への紫の上の苦悩。そして、藤壺への思いが再び燃え上がる。探求は続く。\nNext is Chapter 20: Asagao (The Dreaming Flower).The dialogue on a snowy night and Murasaki's distress over Genji's endless straying. The flame for Fujitsubo burns again. The quest continues.","物語を終える/Finish the story→20,前の場面へ/Back to previous→18",,,,,preview_theme.mp3,asagao_flower.jpg,,,
20,end,「薄雲」の巻、これにて幕引き。源氏の旅は、さらに深い愛執の闇と光の中へと続いていく。\nThe chapter 'Usugumo' ends here. Genji's journey continues into deeper darkness and light of desire.,おわり/End,,,,,clear_fanfare.mp3,final_scroll.jpg, ,,
