id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,normal,"【原文/Original】\n女、いと恥づかしと思ひて、奥まりたるに、源氏の君、いとなだらかに聞こえなしたまひて、ついに契りを結びたまふ。\n\n【現代語訳/Modern Translation】\n明石の君は、あまりの気恥ずかしさに部屋の奥へ閉じこもってしまいますが、源氏は優しく言葉を尽くして彼女をなだめました。彼の誠実な態度と、抗いがたい高貴な魅力に、ついに彼女も心を開きます。二人は秋の夜の静寂の中で、運命的な契りを結びました。それは、後の皇女誕生へと繋がる、歴史的にも重要な出会いとなったのです。\n\n【English Translation】\nLady Akashi, feeling deeply embarrassed, retreats to the back of the room, but Genji gently soothes her with kind words. To his sincere attitude and irresistible noble charm, she finally opens her heart. They form a fated bond in the silence of the autumn night. It was an encounter of historical importance, leading to the birth of a future empress.","朝を迎える (Morning arrives)→12,前の場面に戻る (Back)→10",,,,,tender_music.mp3,dawn.jpg,,,
12,normal,"【原文/Original】\nしののめの別れ、いと惜しう思さる。入道も、夢の心地して、いとうれしと思へり。\n\n【現代語訳/Modern Translation】\n東の空が白み始める頃、源氏は名残惜しさを感じながら屋敷を後にします。明石の君もまた、夢のような一夜を思い返し、切ない余韻に浸っていました。一方、入道はこの様子を知り、長年の願いが叶った喜びで胸がいっぱいになります。彼は源氏を自分の家族として迎え入れたことを確信し、将来への希望をさらに強く抱くのでした。\n\n【English Translation】\nAs the dawn breaks, Genji leaves the estate, feeling the sorrow of parting. Lady Akashi also dwells on the bittersweet lingering feelings of the dream-like night. Meanwhile, the Novice, hearing of this, is filled with joy that his long-held wish has been realized. He is certain that he has welcomed Genji into his family and holds even stronger hopes for the future.","数ヶ月が過ぎる (Months pass)→13,前の場面に戻る (Back)→11",,,,,birds.mp3,mist.jpg,,,
13,normal,"【原文/Original】\n月日の経つままに、明石の君、御心にかかりて、たびたび渡りたまふ。都の紫の上へも、文を絶やさず書きたまへど。\n\n【現代語訳/Modern Translation】\n月日が経つにつれ、源氏は明石の君を深く愛するようになり、頻繁に彼女のもとを訪れるようになりました。しかし、都に残してきた最愛の紫の上のことも忘れたわけではありません。源氏は紫の上へ、変わらぬ愛を誓う文を送り続けます。二人の女性の間で揺れる源氏の心は、贅沢でありながらも、常にどこか満たされない孤独を抱えていました。\n\n【English Translation】\nAs the months pass, Genji comes to love Lady Akashi deeply and visits her frequently. However, he has not forgotten his beloved Lady Murasaki in the capital. Genji continues to send letters to Murasaki, swearing his unchanging love. His heart, wavering between the two women, holds a constant loneliness despite the luxury.","季節が変わる (Seasons change)→14,前の場面に戻る (Back)→12",,,,,winter_wind.mp3,winter_beach.jpg,,,
14,normal,"【原文/Original】\n冬の夜、雪の降り積もりたるに、入道の家はいとど荒涼たる心地すれど、二人の仲はいと睦まじく。\n\n【現代語訳/Modern Translation】\n冬が訪れ、明石の地にも雪が降り積もりました。海辺の邸宅は寒々として荒涼とした雰囲気になりますが、源氏と明石の君の仲はますます睦まじくなっていきます。暖かな火を囲みながら、源氏は彼女の奏でる琵琶の音に耳を傾け、都では味わえなかった素朴で深い情緒に浸ります。この穏やかな時間は、嵐のようなこれまでの人生における休息でした。\n\n【English Translation】\nWinter arrives, and snow accumulates in Akashi. The seaside estate feels cold and desolate, but the relationship between Genji and Lady Akashi grows closer. Sitting by a warm fire, Genji listens to her play the biwa, immersing himself in a rustic and deep emotion he couldn't experience in the capital. This peaceful time was a respite in his storm-like life.","春の気配 (Signs of spring)→15,前の場面に戻る (Back)→13",,,,,winter_ambience.mp3,snow_house.jpg,!eat,,
15,normal,"【原文/Original】\n明石の君、御心地なやましうしたまふ。入道、いと驚き、喜びて、さまざまに祈らせたまふ。\n\n【現代語訳/Modern Translation】\n年が明け、明石の君は体に異変を感じ始めました。懐妊の兆しです。これを知った入道は、驚きと共に、天にも昇るような心地で喜びました。彼はこの子が将来、一族に絶大な栄華をもたらすと確信し、各地の寺社に安産のための加持祈祷を命じます。源氏もまた、遠い地で新しい命が宿ったことに、複雑ながらも深い感動を覚えるのでした。\n\n【English Translation】\nWith the new year, Lady Akashi begins to feel unwell—a sign of pregnancy. Upon hearing this, the Novice is overjoyed beyond words. He is certain this child will bring immense prosperity to the clan and orders prayers for a safe birth. Genji also feels a complex yet deep emotion at the news of a new life starting in this distant land.","都からの報せ (News from capital)→16,前の場面に戻る (Back)→14",,,,,blessing.mp3,shrine.jpg,,,
16,normal,"【原文/Original】\n都には、朱雀院、御目の悩み重くしたまひて、源氏の君を召し返さむと、思し定めたり。\n\n【現代語訳/Modern Translation】\nその頃、都では朱雀帝が眼病に悩まされ、それを源氏を追放した祟りではないかと恐れていました。亡き桐壺院の夢告もあり、ついに帝は源氏の赦免を決意します。源氏を都へ呼び戻すための勅使が明石へと差し向けられることになりました。長い蟄居生活が終わりを告げようとしていますが、源氏の心には明石の君との別れの予感が重くのしかかります。\n\n【English Translation】\nIn the capital, Emperor Suzaku suffers from an eye affliction and fears it is a curse for exiling Genji. Following a dream of the late Kiritsubo Emperor, he decides to pardon Genji. An imperial messenger is sent to Akashi. As his long exile nears its end, Genji feels the heavy weight of the impending parting from Lady Akashi.","別れを告げる (Say goodbye)→17,前の場面に戻る (Back)→15",,,,,solemn_news.mp3,imperial_messenger.jpg,,,
17,battle,【心の葛藤/Inner Conflict】\n都へ戻れる喜びと、愛する明石の君を一人残していく罪悪感が激しく葛藤します。源氏は引き裂かれるような思いに駆られます。\n\n【English Translation】\nJoy at returning to the capital clashes violently with the guilt of leaving the beloved Lady Akashi behind. Genji is overcome by a sense of being torn apart.,決意を固める (Make a decision),断腸の思い (Heartbreaking Sorrow),8,15,18,sad_violin.mp3,parting_shore.jpg,,,
18,normal,"【原文/Original】\n明石の君、いと悲しう思ひ沈みたまへり。源氏は、必ず迎へに来むと、契りを重ねたまふ。\n\n【現代語訳/Modern Translation】\n別れの時が近づき、明石の君は深く悲しみに沈んでいます。お腹には源氏の子を宿したまま、自分は忘れ去られてしまうのではないかという不安が彼女を襲います。源氏は彼女の手を取り、「決してあなたを見捨てない。時期が来れば必ず都へ呼び寄せる」と、繰り返し熱心に誓いました。二人は涙ながらに、再会を約束する形見の品を交換します。\n\n【English Translation】\nAs the time for parting nears, Lady Akashi is sunk in deep sorrow. Carrying Genji's child, she fears being forgotten. Genji takes her hand and repeatedly vows, 'I will never abandon you. I will surely bring you to the capital when the time comes.' Through tears, they exchange keepsakes to promise their reunion.","船出の時 (Time to set sail)→19,前の場面に戻る (Back)→17",,,,,sobbing.mp3,departure.jpg,,,
19,normal,"【原文/Original】\n舟に乗りたまふ。入道、浜まで見送りて、声も惜しまず泣き、御舟の影の隠るるまで見送りまつる。\n\n【現代語訳/Modern Translation】\n源氏はついに都へ向かう船に乗りました。入道は浜辺まで追いかけ、声を上げて泣きながら源氏を見送ります。船が水平線の彼方に消え、影も見えなくなるまで、入道はその場を動きませんでした。源氏は船上で明石の山々を振り返り、この地で過ごした日々が、自分の人生にとってどれほど大きな転換点であったかを噛みしめていました。\n\n【English Translation】\nGenji finally boards the ship for the capital. The Novice follows him to the beach, weeping loudly as he sees him off. He remains there until the ship vanishes over the horizon. On board, Genji looks back at the mountains of Akashi, reflecting on how this period was such a significant turning point in his life.","都へ帰還する (Return to capital)→20,前の場面に戻る (Back)→18",,,,,waves_and_crying.mp3,ocean.jpg,,,
20,end,"【次巻予告/Next Chapter Preview】\n第十四帖「澪標（みおつくし）」へ。\n都に戻った源氏は、権力を取り戻し華やかな日々を過ごしますが、明石の君からは娘が生まれたとの報せが届きます。再会を誓った海辺での約束と、都での現実。源氏の愛と責任が試される次なる展開にご期待ください。\n\n【English Translation】\nOn to Chapter 14, Miotsukushi (Self-destructive passion). Returning to the capital, Genji regains his power, but news arrives that Lady Akashi has given birth to a daughter. The promise made by the sea and the reality of the capital—look forward to the next development where Genji's love and responsibility are put to the test.",おわり (End),,,,,fanfare.mp3,capital_gate.jpg, ,,
