id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,normal,"【現代語訳】\n源氏はすぐに行動を起こしました。末摘花の邸を修理させ、十分な食料と着物を送り届けました。近隣の人々は、一夜にして再び栄え始めた常陸宮の邸を見て驚き、末摘花の貞節が報われたことを噂し合いました。源氏は、彼女を自分の管理下にある二条院の近くの邸へと迎え入れる準備を始めます。彼女はもはや、孤独に震え、蓬の茂る中で泣く必要はなくなったのです。\n\nEnglish:\nGenji took immediate action. He had her mansion repaired and sent ample food and clothing. Neighbors were astonished to see the estate flourish again overnight, whispering about how her fidelity had been rewarded. Genji began preparations to move her to a residence near his Nijoin estate. She no longer had to shiver in loneliness or weep amidst the wormwood.",復興を見届ける/Witness the Recovery→12,,,,,bright.mp3,renovated_mansion.jpg,,,
12,normal,"【現代語訳】\n末摘花は、源氏からの贈り物に囲まれながらも、相変わらず控えめでした。彼女が源氏に贈った和歌は、相変わらず少しズレていて、言葉選びも古いものでしたが、源氏はそれを笑うことなく、優しく受け止めました。誠実さとは、器用さや美しさの中にあるのではなく、変わらない心の中にあるのだということを、源氏は彼女から学んだのかもしれません。庭の蓬は刈り取られ、美しい花々が植えられました。\n\nEnglish:\nSurrounded by Genji's gifts, Suetsumuhana remained humble. The poems she sent him were still slightly off and used archaic language, but Genji did not laugh; he accepted them kindly. Perhaps he learned from her that sincerity lies not in skill or beauty, but in an unchanging heart. The wormwood in the garden was cleared, and beautiful flowers were planted in its place.",静かな日々を過ごす/Spend Quiet Days→13,,,,,peaceful.mp3,garden.jpg,,,
13,normal,"【食事/Dining】\n今や邸には豊かさが戻りました。源氏から届けられた上質な米、新鮮な魚、そして季節の野菜が食卓を彩ります。末摘花は侍女たちと共に、感謝の祈りを捧げてから食事を楽しみます。飢えの恐怖から解放された彼女たちの顔には、ようやく穏やかな笑みが戻りました。これまでの苦労を労い、温かな食事で体力を回復させましょう。この平穏こそが、彼女が守り抜いた誇りの報酬なのです。\n\nEnglish:\nWealth has returned to the mansion. High-quality rice, fresh fish, and seasonal vegetables sent by Genji adorn the table. Suetsumuhana and her maids enjoy the meal after offering prayers of thanks. Freed from the fear of hunger, peaceful smiles finally return to their faces. Let us recover our strength with this warm meal. This peace is the reward for the pride she protected.",食事を摂る/Have a Meal→14,,,,,festive.mp3,dining_hall.jpg,!eat,,
14,normal,"【現代語訳】\nその後、末摘花は二条院の東の院へと移り住みました。そこには花散里など、源氏が庇護する他の女性たちも住んでいましたが、末摘花はその独特な存在感で、周囲からも一目置かれるようになりました。派手さはありませんが、決して揺るがない彼女の生き方は、移ろいやすい都の風潮の中で、一つの確かな道標のようにも見えました。源氏も、時折彼女を訪ねては、その変わらぬ姿に安らぎを覚えるのでした。\n\nEnglish:\nLater, Suetsumuhana moved to the East Wing of Nijoin. Other ladies under Genji's protection, such as Hanachirusato, lived there as well, but Suetsumuhana earned their respect with her unique presence. Her steadfast way of life, though not flashy, seemed like a reliable beacon in the fickle capital. Genji, too, found comfort in her unchanging nature whenever he visited.",二条院での生活/Life at Nijoin→15,,,,,serene.mp3,palace_room.jpg,,,
15,normal,"【現代語訳】\n物語は終盤に向かいます。末摘花の物語は、単なる「救済」ではなく、「自己の貫徹」の物語でした。彼女は時代に取り残されたのではなく、自ら時代に流されないことを選んだのです。源氏は彼女を見るたびに、自らの若かりし頃の浅はかさを思い出し、同時に、人の心の奥深さを再確認するのでした。秋の夜長、月を見上げながら、二人は言葉少なに、しかし心を通わせて座っています。\n\nEnglish:\nThe story nears its end. Suetsumuhana's tale is not just about 'rescue' but about 'self-consistency.' She didn't get left behind by the times; she chose not to be swept away by them. Every time Genji saw her, he was reminded of his youthful shallowness and the profound depth of the human heart. On a long autumn night, they sit under the moon, saying little but sharing a deep connection.",月を眺める/Gaze at the Moon→16,,,,,moonlight.mp3,balcony.jpg,,,
16,normal,"【現代語訳】\nさて、本巻『蓬生』は、ここで静かに幕を閉じます。荒れ果てた邸に茂っていた蓬は、彼女の孤独の象徴でしたが、同時に彼女を守る結界でもありました。源氏という光が再び差し込んだことで、その蓬は役割を終え、物語は次の展開へと進みます。末摘花の物語は、この後も源氏の物語の伏流として、穏やかに続いていくことになります。\n\nEnglish:\nNow, the volume 'Yomogiu' quietly concludes. The wormwood that choked the ruined mansion was a symbol of her loneliness, but also a barrier that protected her. With Genji's light shining in again, the wormwood's role is over, and the story moves to the next stage. Suetsumuhana's tale will continue gently as an undercurrent in Genji's life.",物語を振り返る/Reflect on the Story→17,,,,,epilogue.mp3,sunset.jpg,,,
17,normal,"【現代語訳】\n蓬生の巻を通じて、私たちは「信じること」の強さと、それに応える「誠実さ」の尊さを学びました。源氏物語の中でも、特に地味ながらも心に響くエピソードとして知られるこの巻は、読者に静かな感動を与えます。光源氏の人生は、華やかな恋愛だけでなく、こうした責任感と慈悲によっても形作られているのです。\n\nEnglish:\nThrough 'Yomogiu,' we learned the strength of 'belief' and the preciousness of 'sincerity' that responds to it. Known as a quiet yet resonant episode in The Tale of Genji, this volume offers a profound sense of peace. Genji's life is shaped not only by glamorous romances but also by this sense of responsibility and compassion.","前の場面へ/Go Back→16,結末へ/To the Conclusion→18",,,,,gentle.mp3,library.jpg,,,
18,normal,"【次巻予告/Preview of next volume】\n次は第16帖『関屋（せきや）』です。石山寺への参詣の途上、逢坂の関（おうさかのせき）で、源氏はかつての恋人、空蝉（うつせみ）と偶然の再会を果たします。今は常陸介の妻となった彼女との、一瞬の交錯と、終わった恋の残り火が描かれます。\n\n【見どころ/Highlights】\n走る牛車の中での、言葉を交わすことさえ叶わない刹那的な再会。大人の恋の切なさと、すれ違う運命の妙が描かれます。\n\nEnglish:\nNext is Chapter 16, Sekiya (A Point in Fate). On his way to Ishiyama-dera, Genji happens to encounter his former lover, Utsusemi, at the Osaka Barrier. Now the wife of the Governor of Hitachi, their brief crossing and the embers of their past romance are depicted. The highlight is the fleeting reunion where they cannot even exchange words.",次巻へ思いを馳せる/Think of the Next Volume→19,,,,,preview.mp3,road.jpg,,,
19,normal,"【総括/Conclusion】\n末摘花のひたむきな魂は、現代の私たちにも「自分らしくあること」の大切さを教えてくれます。どんなに周囲が変わっても、自分の信じる価値観を持ち続けること。それは時に滑稽に見えるかもしれませんが、最後には真実の光を呼び込む力になるのです。蓬生の物語は、ここで終わります。\n\nEnglish:\nSuetsumuhana's dedicated soul teaches us the importance of 'being oneself.' Keeping your values even when everything around you changes might seem ridiculous at times, but it eventually has the power to call in the light of truth. The story of Yomogiu ends here.",最後の確認/Final Confirmation→20,,,,,ending_soft.mp3,last_scene.jpg,,,
20,end,"【おわり/The End】\n源氏物語 第15帖：蓬生 をお読みいただきありがとうございました。\nあなたの旅も、末摘花のように確かな信念に導かれますように。\n\nEnglish:\nThank you for reading Vol. 15 of The Tale of Genji: Yomogiu.\nMay your journey be guided by a firm belief, just like Suetsumuhana's.\n\nおわり/End",おわり/End,,,,,clear_fanfare.mp3,sunset.jpg, ,,
