id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,battle,"【心の葛藤/Inner Conflict】\n\n逃げ出したいという衝動と、貴公子としての矜持が戦います。「ここで帰れば、私は薄情な男になる」。美意識と道徳心の激しい葛藤です。\n\n[English]\nAn impulse to run away battles with his pride as a nobleman. 'If I leave now, I will be seen as heartless.' A fierce conflict between aesthetic sense and morality.",踏みとどまる/Hold your ground,逃避の誘惑/Temptation to flee,8,12,12,battle_tension.mp3,inner_mind.jpg,,,
12,normal,"【原文/Original Text】\n\nなかなかに、この人を捨てがたく、情けをかけたまふ。あやしき御心なれど、見捨てがたきを。 \n\n【現代文/Modern Japanese】\n\n普通なら二度と訪れないところですが、源氏は逆に、この不憫な姫君を見捨てることができなくなりました。彼女の不器用さ、貧しさ、そしてその風変わりな容姿さえも、彼の中に奇妙な「義務感」と「同情」を芽生えさせたのです。これこそが源氏という男の不思議な性格です。彼は彼女の生活を支えるため、定期的に品物を送り、面倒を見ることを決意します。\n\n[English]\nOrdinarily, one would never visit again, but Genji found he couldn't abandon this pitiful lady. Her awkwardness, poverty, and even her strange appearance sparked a sense of duty and compassion in him. This was the unique character of Genji. He decided to support her and send her supplies regularly.","慈悲の心を持つ/Have a heart of mercy→15,宿命を受け入れる/Accept destiny→16",,,,,kindness.mp3,donation.jpg,,,
13,normal,"【原文/Original Text】\n\n二条院に帰りて、若紫の君を見るに、いとど美しう、まばゆきまで見えたまふ。末摘花のありさまを思ひ出でて、微笑まれたまふ。\n\n【現代文/Modern Japanese】\n\n二条院へ戻り、若紫（紫の上）の姿を見ると、そのあまりの美しさに眩しさを感じるほどでした。完璧な美少女である若紫に対し、あの赤鼻の末摘花。その対比があまりに極端で、源氏は思わず独り笑いをしてしまいます。彼は若紫に絵を見せながら、鼻の赤い女性を描き、「世の中にはこんな人もいるのだよ」と冗談めかして語ります。それは、彼なりのストレス解消でもありました。\n\n[English]\nReturning to Nijoin and seeing Young Murasaki, her beauty was almost blinding. Comparing her to the red-nosed Suetsumuhana, Genji couldn't help but smile to himself. He joked with Murasaki, drawing a woman with a red nose and saying, 'There are people like this in the world.' It was his way of dealing with the shock.","若紫を愛でる/Adoring Murasaki→17,食事をとる/Have a meal→13",,,,,peaceful.mp3,murasaki_room.jpg,!eat,,
14,normal,"【原文/Original Text】\n\n心苦しきこと多かるを、さりともと思ひ放つまじき御心にて、末長く見はぐくみたまふべし。\n\n【現代文/Modern Japanese】\n\n末摘花の暮らしには心苦しい点が多くありましたが、源氏は彼女を決して見捨てまいと心に決めました。容姿が醜く、才気にも欠ける彼女ですが、父亡き後もひたむきに誇りを守ろうとする姿に、彼は一種の敬意を抱いたのかもしれません。源氏は彼女に米や絹を送り続け、終生その面倒を見ることになります。それは恋ではなく、高貴な身分としての「ノブレス・オブリージュ」でした。\n\n[English]\nThere were many painful aspects to her life, but Genji decided never to abandon her. Though she lacked beauty and wit, he perhaps respected how she tried to maintain her pride. He continued to send her rice and silk, looking after her for the rest of her life. It wasn't love, but a sense of noble obligation.","真の情けを知る/Knowing true compassion→18,過去を振り返る/Looking back→12",,,,,gentle.mp3,snow_mansion.jpg,,,
15,normal,"【原文/Original Text】\n\n冬の夜の月、隈なきに、雪の光り合ひたるは、さらでもあはれなるに、かの御鼻の色ぞ、いとど映えわたる。\n\n【現代文/Modern Japanese】\n\n冬の夜、月光と雪が反射し合う情景は、それだけで趣深いものです。しかし、その清廉な光の中で、末摘花の赤い鼻はいっそう鮮やかに際立っていました。源氏はその滑稽な対比を思い出し、筆を執ります。彼は自分の鼻を少し赤く塗ってみせ、「もし私がこんな風になったら、嫌いになるかい？」と若紫に問いかけます。若紫は困惑しながらも、微笑んで答えました。悲劇が喜劇に変わる瞬間です。\n\n[English]\nOn a winter night, the reflection of moonlight and snow is beautiful. But in that pure light, the red nose of Suetsumuhana stood out even more. Recalling that funny contrast, Genji painted his own nose red and asked Murasaki, 'If I looked like this, would you hate me?' Murasaki was confused but smiled. Tragedy turned into comedy.","冗談を言う/Tell a joke→19,深く考える/Think deeply→14",,,,,humor.mp3,drawing_room.jpg,,,
16,normal,"【原文/Original Text】\n\n衣被（きぬかずき）のさまも、いと古めかしく、香（かう）の匂ひも、なつかしきよりは、むせぶ心地ぞする。\n\n【現代文/Modern Japanese】\n\n彼女が身にまとう着物の着こなしも、焚き染められた香の匂いも、すべてが数十年前の流行のまま止まっていました。懐かしいというよりは、古臭くて息が詰まるような感覚です。しかし、源氏はこの「変わらなさ」に、現代の女性が失ってしまった何かを感じ取ります。移ろいやすい都の流行の中で、ただ一人、古い時間を生き続ける女性。その孤独を支えることが、源氏の密かな誇りとなりました。\n\n[English]\nHer clothing style and the scent of incense were stuck in fashions from decades ago. It felt suffocating rather than nostalgic. However, Genji felt something lost in modern women within her 'unchanging' nature. Amidst the shifting trends of the capital, she alone lived in old time. Supporting her solitude became Genji's secret pride.","誠実を尽くす/Be sincere→20,思索に耽る/Indulge in thought→16",,,,,ancient_scent.mp3,dusty_room.jpg,,,
17,normal,"【原文/Original Text】\n\n若紫の君、いとをかしと思して、あやしき物語を説きたまふを聞きたまふ。\n\n【現代文/Modern Japanese】\n\n若紫は、源氏が語る不思議な女性の話を興味深く聞いていました。源氏は末摘花のことを、まるで物語の中の登場人物のように語りますが、その裏には彼女を支え続けるという固い決意がありました。若紫はまだ幼いながらも、源氏の優しさと、時折見せる子供っぽさを理解し始めていました。二条院の平和な時間は、外の荒れた邸とは対照的に、温かく流れていきます。\n\n[English]\nYoung Murasaki listened with interest to the strange stories Genji told. He spoke of Suetsumuhana as if she were a character in a tale, but behind his words was a firm resolve to support her. Murasaki, though young, began to understand Genji's kindness and his occasional childishness. Time at Nijoin flowed warmly, in contrast to the ruined mansion outside.","安らぎを感じる/Feel at peace→18,食事を共にする/Share a meal→17",,,,,tranquility.mp3,warm_room.jpg,!eat,,
18,normal,"【原文/Original Text】\n\n世の人は、これを聞きて、いかに笑ふらむと思へど、あながちに背きたまはぬも、この御心ばえなり。\n\n【現代文/Modern Japanese】\n\n世間の人々がこの話を知れば、さぞかし大笑いすることでしょう。「光り輝く源氏の君が、あんな赤鼻の女の面倒を見ている」と。しかし、源氏は世評を気にしません。一度関わったからには、最後まで責任を持つ。それが彼の美学であり、ある種の傲慢さでもありました。末摘花は、彼にとって「最も美しくない、しかし最も忘れがたい女性」として、その人生に刻まれました。\n\n[English]\nIf the world knew, they would laugh. 'The shining Genji is looking after a red-nosed woman.' But Genji didn't care for rumors. Once involved, he took responsibility until the end. That was his aesthetic and a kind of arrogance. Suetsumuhana became the 'least beautiful but most unforgettable woman' in his life.","結論を出す/Draw a conclusion→20,さらに回想する/Reflect more→14",,,,,resolve.mp3,garden_snow.jpg,,,
19,normal,"【原文/Original Text】\n\n鼻の色は、一時のあやまちならず、生ひつきたるなめりと見えて、いとど興を添へたまふ。\n\n【現代文/Modern Japanese】\n\nあの鼻の赤さは、寒さによる一時的なものではなく、生まれつきのものなのだと確信し、源氏は逆におかしさが込み上げてきます。人生は常に美しいものばかりではない。完璧な美を追求する彼にとって、末摘花という存在は、ある種の「毒消し」であり、現実の厳しさを教える鏡でもありました。彼は笑いながら、それでも彼女への贈り物を準備させるのでした。\n\n[English]\nGenji realized the red nose wasn't a temporary mistake caused by cold, but a natural feature, which made him find it even more amusing. Life isn't always beautiful. For someone who pursued perfect beauty, Suetsumuhana was a reality check. Laughing, he still prepared gifts for her.","贈り物を選ぶ/Choosing a gift→20,休息をとる/Resting→19",,,,,gift.mp3,silk_rolls.jpg,!eat,,
20,end,"【次巻予告/Next Chapter Preview】\n\n光源氏の物語は、さらなる波乱へと向かいます。第七帖『紅葉賀』では、朱雀院への行幸と、その華やかな舞台の裏で深まる藤壺への禁断の恋、そして懐妊という重大な事件が描かれます。美しき紅葉の下で舞う源氏。その輝きの影に潜む危うい運命をお見逃しなく。\n\n[English]\nGenji's story moves into further turmoil. In Chapter 7, 'Momijinoga' (Sin and Blessing), a grand imperial visit to the Suzaku-in takes place. Behind the scenes, Genji's forbidden love for Fujitsubo deepens, leading to a grave event: her pregnancy. Don't miss Genji dancing under the beautiful autumn leaves, where destiny lurks in the shadows of his brilliance.",おわり/End,,,,,fanfare.mp3,autumn_leaves.jpg, ,,
