id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
11,normal,"【原文/Original】\n冷泉院の御所へ参りて、昔語りを聞きたまふ。 \n\n【現代文/Modern Japanese】\n冷泉院の御所に参上して、昔の話を聞きなさる。 \n\n【英語訳/English】\nVisiting the Reizei Emperor's palace, he listened to tales of the past. \n\n薫は、母・女三の宮の出家や、亡き父（とされている）源氏について思いを馳せます。歴史の重みと、現在の宇治での出会いが、彼の中で交錯していきます。","都へ戻る/Return to capital→12,前に戻る/Back→10",,,,,court_music.mp3,palace_garden.jpg,,,
12,normal,【原文/Original】\n弁の尼といふ、老いたる人のあり。彼女こそ、薫の秘密を知る者なり。 \n\n【現代文/Modern Japanese】\n弁の尼という、年老いた女性がいる。彼女こそが、薫の出生の秘密を知る人物である。 \n\n【英語訳/English】\nThere was an elderly woman called Bennonama. She was the one who held the secret of Kaoru's birth. \n\n宇治の邸に仕える弁の尼は、かつて薫の本当の父・柏木の側近でした。彼女は薫を見て、亡き主人の面影を重ね合わせます。ついに、封印されていた過去が語られようとしています。,"秘密に触れる/Touch the secret→13,前に戻る/Back→11",,,,,mysterious.mp3,simple_room.jpg,,,
13,battle,【心の葛藤/Internal Conflict】\n真実を知る恐怖と、知らねばならぬ宿命。薫の心の中で激しい嵐が吹き荒れます。\n\n【原文/Original】\n「おそろしきまでの宿命に、胸のつぶるる心地す。」\n【現代文】\n「恐ろしいほどの宿命に、胸が潰れるような心地がする。」\n【English】\n'The terrifying weight of his destiny made him feel as if his heart were being crushed.',真実に向き合う/Face the truth,過去の亡霊/Ghost of the Past,7,12,14,battle_bgm.mp3,dark_corridor.jpg,,,
14,normal,【原文/Original】\n弁の尼、柏木の遺言の文を、薫に渡したまふ。 \n\n【現代文/Modern Japanese】\n弁の尼は、柏木の遺言が記された手紙を薫にお渡しになった。 \n\n【英語訳/English】\nBennonama handed Kaoru the letter that contained Kashiwagi's final testament. \n\nその手紙には、柏木が女三の宮と通じ、死に至るまでの苦悩と後悔が綴られていました。薫は自分が不義の子であることを確信し、茫然自失となります。世界が色を失ったかのような衝撃でした。,"文を読む/Read the letter→15,前に戻る/Back→13",,,,,sad_melody.mp3,old_paper.jpg,,,
15,normal,"【原文/Original】\n薫は、ますます仏の道にひかれ、宇治への思いを深くしたまふ。 \n\n【現代文/Modern Japanese】\n薫は、ますます仏道に惹かれ、宇治への思いを深くしなさった。 \n\n【英語訳/English】\nKaoru felt even more drawn to the Way of the Buddha, and his longing for Uji deepened. \n\n俗世の栄華の虚しさを知った薫にとって、宇治の寂しさは唯一の救いとなりました。そして、あの夜見た大君の影が、彼の心を離れません。彼は再び、霧の都へと向かいます。","再び宇治へ/To Uji again→16,前に戻る/Back→14",,,,,temple_zen.mp3,uji_river.jpg,,,
16,normal,"【原文/Original】\n大君は、父の御心を重んじて、薫に対してつつましく応えたまふ。 \n\n【現代文/Modern Japanese】\n大君は、父・八の宮の意向を重んじて、薫に対して慎重に応対なさる。 \n\n【英語訳/English】\nRespecting her father's wishes, Oigimi responded to Kaoru with modest dignity. \n\n直接顔を合わせることはありませんが、御簾越しに交わされる言葉の断片に、薫は深い知性と気品を感じ取ります。大君は、自分たちのような不遇な身の上の者が、都の貴公子と深く関わることを恐れていました。","想いを伝える/Convey feelings→17,前に戻る/Back→15",,,,,koto_music.mp3,curtain.jpg,,,
17,normal,【原文/Original】\n中君は、姉を助けて、いとやさしくおはします。 \n\n【現代文/Modern Japanese】\n中君は、姉を助けて、たいそう優しくいらっしゃる。 \n\n【英語訳/English】\nNaka no Kimi supported her sister and remained exceedingly gentle. \n\n二人の姫君の絆は固く、寂しい宇治の生活を支え合っていました。薫は彼女たちの生活の苦しさを知り、物資を贈るなどして陰ながら支えることを誓います。,"支えを誓う/Vow to support→18,前に戻る/Back→16",,,,,town_ambient.mp3,veranda.jpg,,,
18,normal,"【原文/Original】\n季節は巡り、冬の寒き風が、宇治の川面に白波を立てる。 \n\n【現代文/Modern Japanese】\n季節は巡り、冬の寒い風が、宇治川の川面に白波を立てている。 \n\n【英語訳/English】\nSeasons turned, and the cold winter wind whipped up whitecaps on the surface of the Uji River. \n\n華やかな都の新年とは対照的に、宇治の冬は厳しく、孤独です。しかし、薫はこの厳しさこそが、自分の汚れた魂を清めてくれるように感じるのでした。","冬を迎える/Face winter→19,前に戻る/Back→17",,,,,winter_wind.mp3,snowy_river.jpg,,,
19,normal,【原文/Original】\n「さしとむる、関もあらなむ、宇治の渡り。」 \n\n【現代文/Modern Japanese】\n「引き止める関所があればよいのに、宇治の渡し場に。」 \n\n【英語訳/English】\n'If only there were a barrier to stop my departure at the Uji crossing.' \n\n帰りたくない、ずっとここにいたいという思いを込めた歌。薫の心は完全に宇治の住人たちと共鳴していました。物語はここから、さらに深い愛執と無常の世界へと進んでいきます。,"終焉へ/Toward the end→20,前に戻る/Back→18",,,,,sad_melody.mp3,uji_bridge.jpg,,,
20,end,"【次巻予告 / Next Chapter Preview】\n次巻、第四十六帖「椎本（しいがもと）」。\n八の宮の死が近づき、薫は改めて姫君たちの後見を託されます。秋の訪れと共に、宇治の邸にはさらなる寂寥感が漂い、匂宮もまた宇治の姫君たちの存在を知ることとなります。薫と大君、そして中君。それぞれの想いが交錯する新たな章が始まります。\n\n[Next Chapter: Shiigamoto (Days of Glory)]\nAs Prince Hachi's end draws near, Kaoru is once again entrusted with the guardianship of the princesses. With the arrival of autumn, a deeper sense of solitude envelops the Uji villa, and Prince Niou also learns of the sisters' existence. A new chapter begins as the feelings of Kaoru, Oigimi, and Naka no Kimi intertwine.\n\n「橋姫」の幕は閉じ、物語は聖域から現実の苦悩へと移ろいゆきます。","おわり/End",,,,,clear_fanfare.mp3,sunset_uji.jpg,
